subject,survey,order,judgment,item,condition,zscores,dependency,island,structure,distance
A3V33XEK4JWVH8,1.4,45,7,F.20.UG,F.20.UG,1.184210054,filler,filler,filler,filler
A9T5V1H64MQBM,1.1,38,1,F.20.UG,F.20.UG,-1.125054148,filler,filler,filler,filler
ACFBUSLSNUGRU,1.3,12,4,F.20.UG,F.20.UG,0.049698076,filler,filler,filler,filler
AD8VVYGP4LRKG,1.2,11,7,F.20.UG,F.20.UG,1.236122542,filler,filler,filler,filler
AD8ZUKPJT9E6,1.3,12,2,F.20.UG,F.20.UG,-0.661988246,filler,filler,filler,filler
ALUJFL3QDRROH,1.1,38,7,F.20.UG,F.20.UG,1.095755377,filler,filler,filler,filler
AMN2BRHBYE4G1,1.3,12,2,F.20.UG,F.20.UG,-0.971595048,filler,filler,filler,filler
AND6DQZ62U6VV,1.3,12,6,F.20.UG,F.20.UG,0.68697511,filler,filler,filler,filler
APGX2WZ59OWDN,1.4,45,7,F.20.UG,F.20.UG,1.474496955,filler,filler,filler,filler
AQC0SZA1E9QO7,1.1,38,1,F.20.UG,F.20.UG,-1.54129251,filler,filler,filler,filler
AUN8AE8UCO3MD,1.4,45,7,F.20.UG,F.20.UG,1.536109094,filler,filler,filler,filler
A11NPNK8885N99,2.3,33,7,F.20.UG,F.20.UG,1.259944219,filler,filler,filler,filler
A15BW2CIPHVPG4,2.3,33,4,F.20.UG,F.20.UG,-0.535606661,filler,filler,filler,filler
A15NQQ77E3QJ3V,2.1,30,2,F.20.UG,F.20.UG,-0.771004231,filler,filler,filler,filler
A19P3BIPW6UMQ9,2.4,13,2,F.20.UG,F.20.UG,-0.670753191,filler,filler,filler,filler
A1BNQ6H4SJZ2X5,2.4,13,1,F.20.UG,F.20.UG,-1.117683537,filler,filler,filler,filler
A1ET164AZEK2LI,2.1,30,7,F.20.UG,F.20.UG,1.314894637,filler,filler,filler,filler
A1F8MOWCCVDIH2,2.1,30,2,F.20.UG,F.20.UG,-0.815431375,filler,filler,filler,filler
A1FGN2JF4LCF9B,2.3,33,2,F.20.UG,F.20.UG,-0.742158924,filler,filler,filler,filler
A1HAVPMOU2M5PY,2.1,30,7,F.20.UG,F.20.UG,1.378671569,filler,filler,filler,filler
A1J98D0GPAKZN4,2.2,23,2,F.20.UG,F.20.UG,-0.733338111,filler,filler,filler,filler
A1Q8L9UA8SAPIQ,2.3,33,2,F.20.UG,F.20.UG,-0.711571146,filler,filler,filler,filler
A1SFABJ4NX5DFY,2.4,13,3,F.20.UG,F.20.UG,-0.184662751,filler,filler,filler,filler
A1T2F28RSW49J,2.1,30,6,F.20.UG,F.20.UG,0.916020912,filler,filler,filler,filler
A1WP410YX2JBKI,2.1,30,7,F.20.UG,F.20.UG,1.56358508,filler,filler,filler,filler
A1XIFPI36695GY,2.1,30,7,F.20.UG,F.20.UG,1.488284543,filler,filler,filler,filler
A208YGD0HZC8H0,2.3,33,4,F.20.UG,F.20.UG,0.173592588,filler,filler,filler,filler
A233ONYNWKDIYF,2.3,33,1,F.20.UG,F.20.UG,-0.906112781,filler,filler,filler,filler
A24WNVISY6M620,2.3,33,3,F.20.UG,F.20.UG,0.079543706,filler,filler,filler,filler
A25CAT0W9W97Z8,2.1,30,4,F.20.UG,F.20.UG,-0.073709151,filler,filler,filler,filler
A2A07J1P6YEW6Z,2.3,33,2,F.20.UG,F.20.UG,-0.920215569,filler,filler,filler,filler
A2CAN3PX6U6W72,2.2,23,2,F.20.UG,F.20.UG,-0.91812961,filler,filler,filler,filler
A2E3TO92MCQ9XU,2.4,13,6,F.20.UG,F.20.UG,1.340248792,filler,filler,filler,filler
A2FOOH1EVIHX61,2.2,23,7,F.20.UG,F.20.UG,1.563811026,filler,filler,filler,filler
A2IGLJGPDP2EWF,2.2,23,3,F.20.UG,F.20.UG,-0.779563344,filler,filler,filler,filler
A2Y0ZGI29KQBTB,2.2,23,5,F.20.UG,F.20.UG,-0.011547595,filler,filler,filler,filler
A2YYQJ3JWA2KGD,2.4,13,5,F.20.UG,F.20.UG,0.358177951,filler,filler,filler,filler
A35N6YG5PP56QP,2.4,13,6,F.20.UG,F.20.UG,1.038683937,filler,filler,filler,filler
A35Z1QH3JQEZG6,2.4,13,2,F.20.UG,F.20.UG,-0.573860735,filler,filler,filler,filler
A36SM7QM8OK3H6,2.1,30,7,F.20.UG,F.20.UG,1.245751667,filler,filler,filler,filler
A37WXDYYT7RCZ0,2.2,23,3,F.20.UG,F.20.UG,-0.393847066,filler,filler,filler,filler
A3A4ELRGUYNNS8,2.1,30,7,F.20.UG,F.20.UG,1.242495723,filler,filler,filler,filler
A3C88E6J3G8PRR,2.1,30,3,F.20.UG,F.20.UG,-0.514022934,filler,filler,filler,filler
A3EJ44J2ZNRMDA,2.4,13,1,F.20.UG,F.20.UG,-1.135594421,filler,filler,filler,filler
A3G9MSZVWB7W42,2.3,33,2,F.20.UG,F.20.UG,-0.431419273,filler,filler,filler,filler
A3HOZA7QXYKN5Y,2.2,23,5,F.20.UG,F.20.UG,0.763774653,filler,filler,filler,filler
A3IAP88BTRWWCR,2.3,33,2,F.20.UG,F.20.UG,-1.088857216,filler,filler,filler,filler
A3JZS32RQUWGJM,2.4,13,7,F.20.UG,F.20.UG,1.495496815,filler,filler,filler,filler
A3KCUB6P3IE8NL,2.2,23,4,F.20.UG,F.20.UG,-0.198191391,filler,filler,filler,filler
A3LBJ8DCJB86TD,2.2,23,1,F.20.UG,F.20.UG,-0.716116963,filler,filler,filler,filler
A3MZ9RQJX9T656,2.4,13,7,F.20.UG,F.20.UG,1.90640426,filler,filler,filler,filler
A3Q45OPFL3R49,2.4,13,1,F.20.UG,F.20.UG,-1.174933277,filler,filler,filler,filler
A3RLCGRXA34GC0,2.3,33,3,F.20.UG,F.20.UG,-0.641523891,filler,filler,filler,filler
A3S5L3I8O3Q2G,2.2,23,6,F.20.UG,F.20.UG,1.075655803,filler,filler,filler,filler
A3T3JF9YX6ICL7,2.4,13,7,F.20.UG,F.20.UG,1.416264946,filler,filler,filler,filler
A9AYICE1E4D87,2.3,33,3,F.20.UG,F.20.UG,-0.443322695,filler,filler,filler,filler
AD317NO9623GZ,2.2,23,7,F.20.UG,F.20.UG,0.975150885,filler,filler,filler,filler
ADQKTG5B8ZW1G,2.3,33,2,F.20.UG,F.20.UG,-0.662944917,filler,filler,filler,filler
AGST3CO6UUSF8,2.1,30,3,F.20.UG,F.20.UG,-0.699702318,filler,filler,filler,filler
AIR4UQNPIMFCJ,2.4,13,3,F.20.UG,F.20.UG,-0.526289308,filler,filler,filler,filler
AJVHIAAVCY4HI,2.2,23,4,F.20.UG,F.20.UG,-0.141789921,filler,filler,filler,filler
AKG7VBOY97HKA,2.4,13,7,F.20.UG,F.20.UG,1.069225534,filler,filler,filler,filler
AO7FM98CP90CL,2.3,33,7,F.20.UG,F.20.UG,1.361268064,filler,filler,filler,filler
APGX2WZ59OWDN,2.1,30,7,F.20.UG,F.20.UG,1.479598939,filler,filler,filler,filler
APWXTMJO1I1ST,2.1,30,2,F.20.UG,F.20.UG,-0.131839512,filler,filler,filler,filler
AYG3MF094634L,2.2,23,5,F.20.UG,F.20.UG,-0.381927395,filler,filler,filler,filler
A1159C6RKPZURE,3.3,19,3,F.20.UG,F.20.UG,-0.865787816,filler,filler,filler,filler
A13E3C65NKK51I,3.3,19,7,F.20.UG,F.20.UG,1.988476663,filler,filler,filler,filler
A1650FELH3UL2F,3.1,36,7,F.20.UG,F.20.UG,1.47746839,filler,filler,filler,filler
A18ACKRAVMM8D8,3.3,19,1,F.20.UG,F.20.UG,-1.142426127,filler,filler,filler,filler
A19P3BIPW6UMQ9,3.4,24,2,F.20.UG,F.20.UG,-0.829670688,filler,filler,filler,filler
A1A7O3TW2O0TPM,3.3,19,3,F.20.UG,F.20.UG,-0.418711992,filler,filler,filler,filler
A1D6R2BC4CW1L3,3.1,36,2,F.20.UG,F.20.UG,-0.749409681,filler,filler,filler,filler
A1EWQ6YCM8CO0E,3.1,36,7,F.20.UG,F.20.UG,1.355781611,filler,filler,filler,filler
A1NK6UXWXKFMC7,3.3,19,7,F.20.UG,F.20.UG,1.016349858,filler,filler,filler,filler
A1PV8FC3TVZ4Y4,3.1,36,2,F.20.UG,F.20.UG,-1.411803128,filler,filler,filler,filler
A1R7CJMWXC79UO,3.4,24,2,F.20.UG,F.20.UG,-1.118018832,filler,filler,filler,filler
A1WP410YX2JBKI,3.3,19,6,F.20.UG,F.20.UG,0.893477188,filler,filler,filler,filler
A1YZJ7OO7Q2D89,3.1,36,7,F.20.UG,F.20.UG,1.651657059,filler,filler,filler,filler
A1ZM09IY4FG9O4,3.1,36,7,F.20.UG,F.20.UG,1.076182366,filler,filler,filler,filler
A231ZXYHPSNUJQ,3.3,19,6,F.20.UG,F.20.UG,1.318582972,filler,filler,filler,filler
A24853ZOYPYMX5,3.1,36,2,F.20.UG,F.20.UG,-0.746110131,filler,filler,filler,filler
A28GQ44QN9DIH1,3.3,19,2,F.20.UG,F.20.UG,-0.537436315,filler,filler,filler,filler
A28JXW5YZJDNK4,3.4,24,7,F.20.UG,F.20.UG,1.174933277,filler,filler,filler,filler
A2AOII8TNC874D,3.1,36,7,F.20.UG,F.20.UG,1.357629405,filler,filler,filler,filler
A2HBQP668JPNYH,3.2,32,4,F.20.UG,F.20.UG,-0.723215489,filler,filler,filler,filler
A2J7PEUIO2WVUN,3.3,19,1,F.20.UG,F.20.UG,-1.264929268,filler,filler,filler,filler
A2NVNTNQ6KH6JR,3.4,24,3,F.20.UG,F.20.UG,-0.820153575,filler,filler,filler,filler
A2OZTBCBOCHF9E,3.4,24,6,F.20.UG,F.20.UG,1.056918854,filler,filler,filler,filler
A2RDTTBASNV2XF,3.2,32,1,F.20.UG,F.20.UG,-0.809614233,filler,filler,filler,filler
A2SHOFSQGLTOCE,3.2,32,4,F.20.UG,F.20.UG,-0.291580515,filler,filler,filler,filler
A2ULSKF43PA60E,3.1,36,6,F.20.UG,F.20.UG,0.77154068,filler,filler,filler,filler
A2Z70GL7HTFFQR,3.1,36,3,F.20.UG,F.20.UG,-0.784487598,filler,filler,filler,filler
A3209D1227UCYP,3.1,36,7,F.20.UG,F.20.UG,1.326609291,filler,filler,filler,filler
A32YLOYZB8WIAR,3.4,24,7,F.20.UG,F.20.UG,1.513028688,filler,filler,filler,filler
A36SM7QM8OK3H6,3.2,32,1,F.20.UG,F.20.UG,-1.161927767,filler,filler,filler,filler
A38E9ET5TC41WD,3.4,24,2,F.20.UG,F.20.UG,-0.813920417,filler,filler,filler,filler
A38QM2WVQ7O9MF,3.2,32,7,F.20.UG,F.20.UG,0.916459429,filler,filler,filler,filler
A3B6TW0WPGVR21,3.3,19,2,F.20.UG,F.20.UG,-1.281355776,filler,filler,filler,filler
A3IA77UHAVA83X,3.2,32,3,F.20.UG,F.20.UG,-1.328253969,filler,filler,filler,filler
A3O81LHBBI8NPK,3.2,32,2,F.20.UG,F.20.UG,-1.112731793,filler,filler,filler,filler
A3Q0XAGQ7TD7MP,3.3,19,4,F.20.UG,F.20.UG,0.057612577,filler,filler,filler,filler
A3QXS3HZUA974I,3.1,36,3,F.20.UG,F.20.UG,-0.604300613,filler,filler,filler,filler
A3UMKT8RU5J7DJ,3.1,36,7,F.20.UG,F.20.UG,1.51812471,filler,filler,filler,filler
A416CQ0FIDNFT,3.1,36,1,F.20.UG,F.20.UG,-1.04554612,filler,filler,filler,filler
A6C4QNQZ1QTUG,3.4,24,7,F.20.UG,F.20.UG,1.137595613,filler,filler,filler,filler
A6IVYRP8FAIS,3.4,24,1,F.20.UG,F.20.UG,-1.341605124,filler,filler,filler,filler
A80VSGAD9H8VE,3.4,24,7,F.20.UG,F.20.UG,1.154340866,filler,filler,filler,filler
ABQES53HKWCT6,3.2,32,7,F.20.UG,F.20.UG,0.869377114,filler,filler,filler,filler
AC8VAHNQWM5NR,3.3,19,2,F.20.UG,F.20.UG,-1.198926688,filler,filler,filler,filler
ACOKFBC75D5OR,3.4,24,7,F.20.UG,F.20.UG,1.202663309,filler,filler,filler,filler
ADGWHP22G76ZI,3.4,24,1,F.20.UG,F.20.UG,-1.164031672,filler,filler,filler,filler
ADQKTG5B8ZW1G,3.4,24,2,F.20.UG,F.20.UG,-0.741665434,filler,filler,filler,filler
AHV4U78TUUDKI,3.4,24,4,F.20.UG,F.20.UG,0.67180663,filler,filler,filler,filler
AMN2BRHBYE4G1,3.3,19,2,F.20.UG,F.20.UG,-1.124268082,filler,filler,filler,filler
AP2SSDSD7WRSG,3.2,32,3,F.20.UG,F.20.UG,-0.722631851,filler,filler,filler,filler
APGX2WZ59OWDN,3.2,32,7,F.20.UG,F.20.UG,1.403820272,filler,filler,filler,filler
AQTC0A8TDXPXM,3.2,32,7,F.20.UG,F.20.UG,1.164123444,filler,filler,filler,filler
ARXVG4J18XJFE,3.3,19,7,F.20.UG,F.20.UG,1.127399026,filler,filler,filler,filler
AVU660SAWIUO0,3.2,32,3,F.20.UG,F.20.UG,-0.762554591,filler,filler,filler,filler
AXOR2N1EAFVYF,3.2,32,1,F.20.UG,F.20.UG,-1.092611242,filler,filler,filler,filler
A13BY3F6GEIW82,4.1,30,3,F.20.UG,F.20.UG,-0.341014044,filler,filler,filler,filler
A149ROBL26JWPJ,4.2,45,3,F.20.UG,F.20.UG,-0.63653155,filler,filler,filler,filler
A14U5M64AK4MAR,4.2,45,7,F.20.UG,F.20.UG,1.929958369,filler,filler,filler,filler
A162XXPF5DXJIF,4.1,30,2,F.20.UG,F.20.UG,-1.079236441,filler,filler,filler,filler
A1835XBNR2UB4X,4.4,48,3,F.20.UG,F.20.UG,-0.557510113,filler,filler,filler,filler
A18N2MIANG9MND,4.2,45,7,F.20.UG,F.20.UG,0.951548784,filler,filler,filler,filler
A19P3BIPW6UMQ9,4.1,30,2,F.20.UG,F.20.UG,-0.835646756,filler,filler,filler,filler
A1CE3DR200PXSS,4.4,48,2,F.20.UG,F.20.UG,-0.987925241,filler,filler,filler,filler
A1EWQ6YCM8CO0E,4.3,19,7,F.20.UG,F.20.UG,1.234473774,filler,filler,filler,filler
A1G308BMFISNUS,4.4,48,7,F.20.UG,F.20.UG,1.93795363,filler,filler,filler,filler
A1HAVPMOU2M5PY,4.2,45,3,F.20.UG,F.20.UG,-0.843399894,filler,filler,filler,filler
A1LTRUIMP3O0HG,4.3,19,6,F.20.UG,F.20.UG,0.583617589,filler,filler,filler,filler
A1P8F5UBH6KAU2,4.1,30,1,F.20.UG,F.20.UG,-1.074182482,filler,filler,filler,filler
A1Q8L9UA8SAPIQ,4.3,19,4,F.20.UG,F.20.UG,-0.207457602,filler,filler,filler,filler
A1VVTOMG4O0TIE,4.4,48,6,F.20.UG,F.20.UG,0.751935026,filler,filler,filler,filler
A20A0EM29IJLSK,4.2,45,1,F.20.UG,F.20.UG,-0.974420315,filler,filler,filler,filler
A233ONYNWKDIYF,4.1,30,5,F.20.UG,F.20.UG,1.011953586,filler,filler,filler,filler
A2GK8NS27GDFCZ,4.1,30,7,F.20.UG,F.20.UG,1.299067818,filler,filler,filler,filler
A2K9FAOBT66F3U,4.4,48,7,F.20.UG,F.20.UG,1.331333718,filler,filler,filler,filler
A2NRW37D7QPLRE,4.3,19,2,F.20.UG,F.20.UG,-0.697299605,filler,filler,filler,filler
A2OZTBCBOCHF9E,4.1,30,6,F.20.UG,F.20.UG,1.449531886,filler,filler,filler,filler
A2PCVB3ZVRHUNW,4.1,30,2,F.20.UG,F.20.UG,-0.557337215,filler,filler,filler,filler
A2UBXHCHM2I6IL,4.3,19,3,F.20.UG,F.20.UG,-0.456435465,filler,filler,filler,filler
A2V6SYSAA0PML1,4.3,19,2,F.20.UG,F.20.UG,-0.867070404,filler,filler,filler,filler
A2WWPL2YX6R0OU,4.1,30,7,F.20.UG,F.20.UG,1.149600502,filler,filler,filler,filler
A2Y0ZGI29KQBTB,4.4,48,4,F.20.UG,F.20.UG,-0.356389835,filler,filler,filler,filler
A3209D1227UCYP,4.3,19,7,F.20.UG,F.20.UG,1.505602172,filler,filler,filler,filler
A35JKTPDAWB2NW,4.3,19,7,F.20.UG,F.20.UG,1.529123428,filler,filler,filler,filler
A35Z1QH3JQEZG6,4.2,45,2,F.20.UG,F.20.UG,-0.70297483,filler,filler,filler,filler
A36SM7QM8OK3H6,4.3,19,1,F.20.UG,F.20.UG,-0.938470235,filler,filler,filler,filler
A3BDSG50MR6TCK,4.1,30,3,F.20.UG,F.20.UG,-0.716168154,filler,filler,filler,filler
A3E157ZN8XPUKJ,4.1,30,1,F.20.UG,F.20.UG,-1.054642859,filler,filler,filler,filler
A3ER1TYH4WEDBH,4.2,45,7,F.20.UG,F.20.UG,1.210622872,filler,filler,filler,filler
A3F1BJR3QXSQE3,4.4,48,7,F.20.UG,F.20.UG,1.053373833,filler,filler,filler,filler
A3FWFXTCHEX9UM,4.3,19,4,F.20.UG,F.20.UG,-0.653249885,filler,filler,filler,filler
A3G9MSZVWB7W42,4.4,48,2,F.20.UG,F.20.UG,-0.680397404,filler,filler,filler,filler
A3I6HQOL7HCBGI,4.4,48,2,F.20.UG,F.20.UG,-0.639276563,filler,filler,filler,filler
A3LAJ2WEBJQ391,4.4,48,7,F.20.UG,F.20.UG,1.356150096,filler,filler,filler,filler
A3MAIZOMVSHFZR,4.2,45,7,F.20.UG,F.20.UG,1.105904368,filler,filler,filler,filler
A3Q0XAGQ7TD7MP,4.2,45,2,F.20.UG,F.20.UG,-1.059194343,filler,filler,filler,filler
A3QH1WW8XBIOC6,4.3,19,3,F.20.UG,F.20.UG,-0.873143943,filler,filler,filler,filler
A3RTROKHB6J9B9,4.2,45,7,F.20.UG,F.20.UG,1.440990671,filler,filler,filler,filler
A3T7N659X3PGKV,4.4,48,2,F.20.UG,F.20.UG,-1.128358405,filler,filler,filler,filler
A3X6N2OAY5XY8,4.3,19,1,F.20.UG,F.20.UG,-1.428806131,filler,filler,filler,filler
A5IG6AWG6W638,4.3,19,5,F.20.UG,F.20.UG,0.104748673,filler,filler,filler,filler
A8KX1HFH8NE2Q,4.3,19,2,F.20.UG,F.20.UG,-0.975942094,filler,filler,filler,filler
A9T5V1H64MQBM,4.2,45,1,F.20.UG,F.20.UG,-0.972419576,filler,filler,filler,filler
ACZXP89TIXCUA,4.2,45,3,F.20.UG,F.20.UG,-0.161549445,filler,filler,filler,filler
AFB9N61OMZXCX,4.1,30,3,F.20.UG,F.20.UG,-1.158817131,filler,filler,filler,filler
AFUGKPIYU3OM0,4.2,45,6,F.20.UG,F.20.UG,1.07070954,filler,filler,filler,filler
AMN2BRHBYE4G1,4.4,48,1,F.20.UG,F.20.UG,-1.166231625,filler,filler,filler,filler
APGX2WZ59OWDN,4.1,30,1,F.20.UG,F.20.UG,-0.959495406,filler,filler,filler,filler
AQKIXZDKXCM7T,4.1,30,3,F.20.UG,F.20.UG,-0.90305145,filler,filler,filler,filler
AQR70X1KIOP6B,4.4,48,6,F.20.UG,F.20.UG,1.693138171,filler,filler,filler,filler
ASLCXPPN9SV69,4.4,48,1,F.20.UG,F.20.UG,-1.069284515,filler,filler,filler,filler
A15EZJS1DROADE,1.3,19,5,F.21.G,F.21.G,-0.308481457,filler,filler,filler,filler
A1948V3S82RNX5,1.2,24,1,F.21.G,F.21.G,-1.188566717,filler,filler,filler,filler
A19P3BIPW6UMQ9,1.2,24,2,F.21.G,F.21.G,-1.012792092,filler,filler,filler,filler
A1BZDH1VJJK97V,1.1,22,4,F.21.G,F.21.G,-0.206087283,filler,filler,filler,filler
A1CE3DR200PXSS,1.2,24,3,F.21.G,F.21.G,-0.489398476,filler,filler,filler,filler
A1CM612SSQU5L,1.2,24,4,F.21.G,F.21.G,-0.287188386,filler,filler,filler,filler
A1HAVPMOU2M5PY,1.4,43,1,F.21.G,F.21.G,-1.561077805,filler,filler,filler,filler
A1J98D0GPAKZN4,1.4,43,2,F.21.G,F.21.G,-0.728197721,filler,filler,filler,filler
A1K9WP8Q74E9G2,1.1,22,1,F.21.G,F.21.G,-1.222504619,filler,filler,filler,filler
A1M852SY36DON7,1.3,19,3,F.21.G,F.21.G,-0.499650581,filler,filler,filler,filler
A1MDT1W0O9A4H1,1.3,19,1,F.21.G,F.21.G,-0.886240278,filler,filler,filler,filler
A1NK6UXWXKFMC7,1.1,22,2,F.21.G,F.21.G,-1.170580383,filler,filler,filler,filler
A1QKX5CZJQONP,1.4,43,2,F.21.G,F.21.G,-1.007313498,filler,filler,filler,filler
A1SQMNG9DFY7FH,1.3,19,3,F.21.G,F.21.G,-0.484804695,filler,filler,filler,filler
A1THS7D4TNY4CR,1.3,19,3,F.21.G,F.21.G,-0.010736102,filler,filler,filler,filler
A1VSHM4NLZ705D,1.4,43,1,F.21.G,F.21.G,-0.962245252,filler,filler,filler,filler
A1WP410YX2JBKI,1.2,24,4,F.21.G,F.21.G,-0.663658797,filler,filler,filler,filler
A233ONYNWKDIYF,1.4,43,3,F.21.G,F.21.G,-0.223351662,filler,filler,filler,filler
A263S59PIYRBDO,1.3,19,3,F.21.G,F.21.G,-0.593142711,filler,filler,filler,filler
A28JXW5YZJDNK4,1.2,24,2,F.21.G,F.21.G,-0.842082307,filler,filler,filler,filler
A2GI2J0X6XKOPT,1.1,22,1,F.21.G,F.21.G,-0.925071218,filler,filler,filler,filler
A2J7PEUIO2WVUN,1.2,24,1,F.21.G,F.21.G,-1.291570771,filler,filler,filler,filler
A2M5VW97GIYLHB,1.2,24,2,F.21.G,F.21.G,-1.076196333,filler,filler,filler,filler
A2NRW37D7QPLRE,1.4,43,1,F.21.G,F.21.G,-1.290999425,filler,filler,filler,filler
A2OZYT2ECPT2XU,1.2,24,3,F.21.G,F.21.G,-0.314807233,filler,filler,filler,filler
A2PCVB3ZVRHUNW,1.4,43,2,F.21.G,F.21.G,-0.681154957,filler,filler,filler,filler
A2PQHWG79HDCX6,1.4,43,7,F.21.G,F.21.G,1.13263649,filler,filler,filler,filler
A2RDTTBASNV2XF,1.1,22,1,F.21.G,F.21.G,-0.812309977,filler,filler,filler,filler
A2UZQ035V9POIA,1.1,22,4,F.21.G,F.21.G,-0.18299517,filler,filler,filler,filler
A2WVRLFUYWHGKA,1.2,24,2,F.21.G,F.21.G,-1.290725194,filler,filler,filler,filler
A2Y831RL41QACN,1.1,22,4,F.21.G,F.21.G,-0.341655152,filler,filler,filler,filler
A3209D1227UCYP,1.2,24,2,F.21.G,F.21.G,-0.852220478,filler,filler,filler,filler
A32FEQZPN9GQ2L,1.2,24,5,F.21.G,F.21.G,0.229292723,filler,filler,filler,filler
A344PJ1S7Q9O4C,1.1,22,3,F.21.G,F.21.G,-0.892916512,filler,filler,filler,filler
A35R4APHZXD833,1.4,43,3,F.21.G,F.21.G,-1.012663829,filler,filler,filler,filler
A37FR57D4F0Q87,1.1,22,1,F.21.G,F.21.G,-1.532558574,filler,filler,filler,filler
